outcome,blocks,term,coef,se,pval,nobs,rsquared
any_turbines,housing_structure+housing_value+tenure+utility_fe,log_median_household_income,0.03461533694611563,0.026146665782162036,0.18553922940974932,1283,0.05097282889641075
any_turbines,housing_structure+housing_value+tenure+utility_fe,pct_black,0.126318748128749,0.07198170626364976,0.07928104457247619,1283,0.05097282889641075
any_turbines,housing_structure+housing_value+tenure+utility_fe,pct_hispanic,0.020644205232690272,0.029936362612868972,0.4904438851971531,1283,0.05097282889641075
any_turbines,housing_structure+housing_value+tenure+utility_fe,pct_asian,-0.026396807100371886,0.024872933588959503,0.28856887990938396,1283,0.05097282889641075
any_turbines,county_fe+housing_structure+housing_value+tenure,log_median_household_income,0.017899978649201377,0.027566981446332253,0.5161271948258024,1382,0.1000954695316808
any_turbines,county_fe+housing_structure+housing_value+tenure,pct_black,0.017603621821256188,0.08033650472311972,0.8265537896797293,1382,0.1000954695316808
any_turbines,county_fe+housing_structure+housing_value+tenure,pct_hispanic,-0.027171527393989627,0.03139491952144159,0.3867779671178644,1382,0.1000954695316808
any_turbines,county_fe+housing_structure+housing_value+tenure,pct_asian,-0.049746847468180144,0.03375710606238151,0.14057036044263288,1382,0.1000954695316808
any_turbines,education+housing_structure+housing_value+tenure+utility_fe,log_median_household_income,0.054004162917323115,0.03153378623437985,0.08678965264342399,1283,0.05223829612282016
any_turbines,education+housing_structure+housing_value+tenure+utility_fe,pct_black,0.10865445298891079,0.07154518466105945,0.12884231718217048,1283,0.05223829612282016
any_turbines,education+housing_structure+housing_value+tenure+utility_fe,pct_hispanic,-0.007655151168537964,0.03741984153320881,0.8379044590377454,1283,0.05223829612282016
any_turbines,education+housing_structure+housing_value+tenure+utility_fe,pct_asian,-0.028464047712040325,0.02504428705524829,0.2557270658145252,1283,0.05223829612282016
any_turbines,county_fe+education+housing_structure+housing_value+tenure,log_median_household_income,0.03973007355907075,0.03126663878545784,0.2038404533853999,1382,0.10191367613862912
any_turbines,county_fe+education+housing_structure+housing_value+tenure,pct_black,-0.003191024080637747,0.08065944693342011,0.9684425700139394,1382,0.10191367613862912
any_turbines,county_fe+education+housing_structure+housing_value+tenure,pct_hispanic,-0.06640398987974983,0.04103601933623531,0.10562211009990272,1382,0.10191367613862912
any_turbines,county_fe+education+housing_structure+housing_value+tenure,pct_asian,-0.050136302303476696,0.03375508194314887,0.137465320303477,1382,0.10191367613862912
y_level1_chargers,none,log_median_household_income,-0.010010353877674624,0.0105161442695778,0.3411459561398228,1390,0.005608089372228009
y_level1_chargers,none,pct_black,-0.004041477475235436,0.01811874492661051,0.8234926653418861,1390,0.005608089372228009
y_level1_chargers,none,pct_hispanic,-0.018208923520526485,0.011936341317544863,0.1271337060736365,1390,0.005608089372228009
y_level1_chargers,none,pct_asian,0.006156860042750683,0.006405247535564511,0.33644093394077,1390,0.005608089372228009
y_level1_chargers,education,log_median_household_income,-0.025381954117112346,0.013145442262127298,0.053500881104763094,1390,0.01110060260737833
y_level1_chargers,education,pct_black,0.0013247363354622448,0.01910853324206869,0.9447293740585421,1390,0.01110060260737833
y_level1_chargers,education,pct_hispanic,0.002073872818986646,0.006430080557035384,0.747053695461382,1390,0.01110060260737833
y_level1_chargers,education,pct_asian,0.0022376170630823995,0.006474760645801633,0.7296503362361769,1390,0.01110060260737833
y_level1_chargers,housing_value,log_median_household_income,-0.013418552443670923,0.008981044338878653,0.13515023773317406,1382,0.006143283827415802
y_level1_chargers,housing_value,pct_black,-0.0031529778470259315,0.018646174557766872,0.8657217928511846,1382,0.006143283827415802
y_level1_chargers,housing_value,pct_hispanic,-0.01754217425608758,0.012222369200118278,0.15121543059544432,1382,0.006143283827415802
y_level1_chargers,housing_value,pct_asian,0.005513645896070037,0.007028200870585977,0.4327449197860055,1382,0.006143283827415802
y_level1_chargers,housing_structure,log_median_household_income,-0.008609113823909234,0.010831851814237367,0.4267321067659461,1390,0.013097339762720206
y_level1_chargers,housing_structure,pct_black,-0.021528927163424395,0.017625394746457596,0.22190733950186214,1390,0.013097339762720206
y_level1_chargers,housing_structure,pct_hispanic,-0.01670096688836986,0.011189344796447592,0.13554775565400418,1390,0.013097339762720206
y_level1_chargers,housing_structure,pct_asian,-0.004645858750301232,0.009168349952719828,0.612345749132483,1390,0.013097339762720206
y_level1_chargers,tenure,log_median_household_income,-0.005367264279059305,0.01269025395434803,0.6723362623914151,1390,0.00952212714538303
y_level1_chargers,tenure,pct_black,-0.012624988025024512,0.015049386681085531,0.40152328215776667,1390,0.00952212714538303
y_level1_chargers,tenure,pct_hispanic,-0.020318231511987445,0.013001860039200891,0.1181191052996766,1390,0.00952212714538303
y_level1_chargers,tenure,pct_asian,-0.0011961890240908355,0.010432296675345556,0.9087129571127892,1390,0.00952212714538303
y_level1_chargers,utility_fe,log_median_household_income,-0.013081719307194928,0.011545618746975534,0.25719485756440374,1291,0.009052215489611437
y_level1_chargers,utility_fe,pct_black,0.000362400056459624,0.02077611687804492,0.9860831189397634,1291,0.009052215489611437
y_level1_chargers,utility_fe,pct_hispanic,-0.02080354528246126,0.013444047564037276,0.12176276875166904,1291,0.009052215489611437
y_level1_chargers,utility_fe,pct_asian,0.004416571414286398,0.00643643021750076,0.4925974796166257,1291,0.009052215489611437
y_level1_chargers,county_fe,log_median_household_income,-0.010674052220681421,0.012651773929217371,0.39884808782198644,1390,0.03460989137642412
y_level1_chargers,county_fe,pct_black,-0.02124898075091788,0.014794705137287478,0.15092957223126846,1390,0.03460989137642412
y_level1_chargers,county_fe,pct_hispanic,-0.01960300255755417,0.010298549109757155,0.056978949888228284,1390,0.03460989137642412
y_level1_chargers,county_fe,pct_asian,-0.0039659532700231995,0.006737375454554142,0.5560963633918568,1390,0.03460989137642412
y_level1_chargers,education+housing_value,log_median_household_income,-0.023678592814312595,0.011934427145851544,0.04724940104727434,1382,0.012071944996064787
y_level1_chargers,education+housing_value,pct_black,0.003137714021824266,0.019190672892807892,0.8701231730311705,1382,0.012071944996064787
y_level1_chargers,education+housing_value,pct_hispanic,0.0039990420580651425,0.005320166036279193,0.45224582126262514,1382,0.012071944996064787
y_level1_chargers,education+housing_value,pct_asian,0.0023783252795363304,0.006681225877270362,0.7218619891978704,1382,0.012071944996064787
y_level1_chargers,education+housing_structure,log_median_household_income,-0.017020711981608948,0.012974192903994949,0.1895573027220192,1390,0.014148293612286866
y_level1_chargers,education+housing_structure,pct_black,-0.014454434044220203,0.018354031837556104,0.43096901649726016,1390,0.014148293612286866
y_level1_chargers,education+housing_structure,pct_hispanic,-0.006539442566860124,0.010329338300884101,0.5266722308446473,1390,0.014148293612286866
y_level1_chargers,education+housing_structure,pct_asian,-0.004012032586971276,0.00916284447223394,0.6614886036148515,1390,0.014148293612286866
y_level1_chargers,education+tenure,log_median_household_income,-0.019313191342959765,0.016845007186562535,0.25157873835650624,1390,0.011997917022137705
y_level1_chargers,education+tenure,pct_black,-0.004624026055534406,0.014769013215518436,0.7542125070842873,1390,0.011997917022137705
y_level1_chargers,education+tenure,pct_hispanic,-0.003723947289274463,0.009377488489347528,0.6912821913882494,1390,0.011997917022137705
y_level1_chargers,education+tenure,pct_asian,-0.0009112262128672995,0.010420410573604226,0.9303167786206058,1390,0.011997917022137705
y_level1_chargers,education+utility_fe,log_median_household_income,-0.03213736465955558,0.015999031351027822,0.04456822659656377,1291,0.016301222949033134
y_level1_chargers,education+utility_fe,pct_black,0.007984727581158865,0.022545945094319904,0.7232237760320039,1291,0.016301222949033134
y_level1_chargers,education+utility_fe,pct_hispanic,0.0038129564641845954,0.007968816746978153,0.632305299515057,1291,0.016301222949033134
y_level1_chargers,education+utility_fe,pct_asian,0.0008441128247879078,0.0065279629945120135,0.897114549246689,1291,0.016301222949033134
y_level1_chargers,county_fe+education,log_median_household_income,-0.029427677271722442,0.015571450596233273,0.05877827028828997,1390,0.04308249340726544
y_level1_chargers,county_fe+education,pct_black,-0.010434602469211216,0.012773376749813565,0.41398419066805814,1390,0.04308249340726544
y_level1_chargers,county_fe+education,pct_hispanic,0.013111833754770456,0.0139708849995236,0.34798170111034843,1390,0.04308249340726544
y_level1_chargers,county_fe+education,pct_asian,-0.003998538723193921,0.00677031998217613,0.5547896783212469,1390,0.04308249340726544
y_level1_chargers,housing_structure+housing_value,log_median_household_income,-0.0031819060054100097,0.009858923072830796,0.746889300458801,1382,0.014106943582468778
y_level1_chargers,housing_structure+housing_value,pct_black,-0.024015326729892296,0.019801814666790495,0.2252123614810938,1382,0.014106943582468778
y_level1_chargers,housing_structure+housing_value,pct_hispanic,-0.019354258833891167,0.013291393327557896,0.14535123207679235,1382,0.014106943582468778
y_level1_chargers,housing_structure+housing_value,pct_asian,-0.0058239760897881125,0.00953583891199667,0.5413677048445578,1382,0.014106943582468778
y_level1_chargers,housing_value+tenure,log_median_household_income,-0.0022758569614645466,0.012658208565864942,0.8573150998015409,1382,0.010579405935348785
y_level1_chargers,housing_value+tenure,pct_black,-0.012713902004123659,0.01545406000436056,0.4106842526971608,1382,0.010579405935348785
y_level1_chargers,housing_value+tenure,pct_hispanic,-0.02267733507814579,0.014774451422111588,0.12480790150367312,1382,0.010579405935348785
y_level1_chargers,housing_value+tenure,pct_asian,-0.00277201378874105,0.01129769074086283,0.8061768488963084,1382,0.010579405935348785
y_level1_chargers,housing_value+utility_fe,log_median_household_income,-0.017914194654987538,0.010422191199505958,0.08564149078671622,1283,0.009858932948027421
y_level1_chargers,housing_value+utility_fe,pct_black,0.0019690062173044454,0.021922502915313682,0.9284329007190472,1283,0.009858932948027421
y_level1_chargers,housing_value+utility_fe,pct_hispanic,-0.01995417946126973,0.013625228010884814,0.14305672100804204,1283,0.009858932948027421
y_level1_chargers,housing_value+utility_fe,pct_asian,0.0037818002398740894,0.007029575762439024,0.5905880011315883,1283,0.009858932948027421
y_level1_chargers,county_fe+housing_value,log_median_household_income,-0.02001413657106274,0.011168370469025904,0.07312698971186193,1382,0.037774029978170476
y_level1_chargers,county_fe+housing_value,pct_black,-0.01917124896407086,0.014442225869027901,0.18436178676435377,1382,0.037774029978170476
y_level1_chargers,county_fe+housing_value,pct_hispanic,-0.01553880848230382,0.011659423892576022,0.18262198784327577,1382,0.037774029978170476
y_level1_chargers,county_fe+housing_value,pct_asian,-0.0029810169079355782,0.006426037663157409,0.642721841766667,1382,0.037774029978170476
y_level1_chargers,housing_structure+tenure,log_median_household_income,-0.00965026764361938,0.014197020970000468,0.4966697903090459,1390,0.013212194514377718
y_level1_chargers,housing_structure+tenure,pct_black,-0.021850994073416535,0.018462621497685683,0.2366007162423045,1390,0.013212194514377718
y_level1_chargers,housing_structure+tenure,pct_hispanic,-0.015664025948270415,0.010639173363158679,0.1409406189155066,1390,0.013212194514377718
y_level1_chargers,housing_structure+tenure,pct_asian,-0.004362810695191002,0.009911506785435687,0.6598094007940152,1390,0.013212194514377718
y_level1_chargers,housing_structure+utility_fe,log_median_household_income,-0.011943686571129708,0.011637010901771428,0.3047249999339824,1291,0.018727941535093162
y_level1_chargers,housing_structure+utility_fe,pct_black,-0.019397545173093313,0.019579650030366748,0.32183244312833525,1291,0.018727941535093162
y_level1_chargers,housing_structure+utility_fe,pct_hispanic,-0.018976938123502318,0.012565459444640964,0.13098059886663094,1291,0.018727941535093162
y_level1_chargers,housing_structure+utility_fe,pct_asian,-0.007129494967372093,0.009852216154729629,0.46928445459272083,1291,0.018727941535093162
y_level1_chargers,county_fe+housing_structure,log_median_household_income,-0.005131849615979945,0.014682570431726123,0.7266990813898819,1390,0.044771646751890826
y_level1_chargers,county_fe+housing_structure,pct_black,-0.03356989454274771,0.020351989008405506,0.09905239785428481,1390,0.044771646751890826
y_level1_chargers,county_fe+housing_structure,pct_hispanic,-0.013895702467144104,0.009604477787173204,0.14795458014300533,1390,0.044771646751890826
y_level1_chargers,county_fe+housing_structure,pct_asian,-0.00679551177347741,0.007478673254486675,0.363533823072838,1390,0.044771646751890826
y_level1_chargers,tenure+utility_fe,log_median_household_income,-0.008605337655392401,0.013396103604849335,0.5206289719245152,1291,0.012880992587717799
y_level1_chargers,tenure+utility_fe,pct_black,-0.0084830049640401,0.016517392551391917,0.6075455597996611,1291,0.012880992587717799
y_level1_chargers,tenure+utility_fe,pct_hispanic,-0.023343622555002132,0.014838552124408768,0.11567856266048143,1291,0.012880992587717799
y_level1_chargers,tenure+utility_fe,pct_asian,-0.0023928506645239317,0.01051021021891969,0.81990345457143,1291,0.012880992587717799
y_level1_chargers,county_fe+tenure,log_median_household_income,-0.003978365070201344,0.01629397262711896,0.8071055402746427,1390,0.03921921822722463
y_level1_chargers,county_fe+tenure,pct_black,-0.029410991664249382,0.01910517787817282,0.12370053367688218,1390,0.03921921822722463
y_level1_chargers,county_fe+tenure,pct_hispanic,-0.019991969077508775,0.0104472256971266,0.05566935140288511,1390,0.03921921822722463
y_level1_chargers,county_fe+tenure,pct_asian,-0.006522697413827375,0.008228510564541032,0.42795566934910234,1390,0.03921921822722463
y_level1_chargers,education+housing_structure+housing_value,log_median_household_income,-0.012459929069085,0.011896020920378836,0.2949137072377983,1382,0.01617306033613053
y_level1_chargers,education+housing_structure+housing_value,pct_black,-0.01582181033665219,0.01890989180984345,0.40276407767238964,1382,0.01617306033613053
y_level1_chargers,education+housing_structure+housing_value,pct_hispanic,-0.005351243941829415,0.009759366496519938,0.5834730336997184,1382,0.01617306033613053
y_level1_chargers,education+housing_structure+housing_value,pct_asian,-0.005245912565797881,0.00953236186074405,0.5820953631327556,1382,0.01617306033613053
y_level1_chargers,education+housing_value+tenure,log_median_household_income,-0.014093238201249074,0.015801883108441116,0.37246218499420236,1382,0.01377589502144394
y_level1_chargers,education+housing_value+tenure,pct_black,-0.004556891632783555,0.014858067846623904,0.7590757144910067,1382,0.01377589502144394
y_level1_chargers,education+housing_value+tenure,pct_hispanic,-0.0039648124657352315,0.010512347688170068,0.7060564424425857,1382,0.01377589502144394
y_level1_chargers,education+housing_value+tenure,pct_asian,-0.0024786713567201565,0.011280210215971982,0.8260765528704996,1382,0.01377589502144394
y_level1_chargers,education+housing_value+utility_fe,log_median_household_income,-0.03023060529648971,0.014805429408074795,0.04116547947656587,1283,0.01745630572335477
y_level1_chargers,education+housing_value+utility_fe,pct_black,0.009754012072689562,0.02268489254609386,0.667211409117494,1283,0.01745630572335477
y_level1_chargers,education+housing_value+utility_fe,pct_hispanic,0.005368244698478455,0.006774555260938528,0.4281199843249641,1283,0.01745630572335477
y_level1_chargers,education+housing_value+utility_fe,pct_asian,0.0008325195439023881,0.0067263160369004605,0.9014969844871278,1283,0.01745630572335477
y_level1_chargers,county_fe+education+housing_value,log_median_household_income,-0.030374694879760064,0.014859264035893686,0.04093786491192687,1382,0.0442591662966203
y_level1_chargers,county_fe+education+housing_value,pct_black,-0.009759921513222417,0.01273780146393435,0.4435471252104237,1382,0.0442591662966203
y_level1_chargers,county_fe+education+housing_value,pct_hispanic,0.012491084478715374,0.012217515361537349,0.30659561783604694,1382,0.0442591662966203
y_level1_chargers,county_fe+education+housing_value,pct_asian,-0.004497827749842691,0.006791927745276302,0.5078229400304274,1382,0.0442591662966203
y_level1_chargers,education+housing_structure+tenure,log_median_household_income,-0.018709400126441178,0.01667127194114958,0.2617544966727937,1390,0.014339542132243532
y_level1_chargers,education+housing_structure+tenure,pct_black,-0.014586606669085001,0.018587344845750982,0.4325942358138375,1390,0.014339542132243532
y_level1_chargers,education+housing_structure+tenure,pct_hispanic,-0.0047856500662822755,0.009612244834481115,0.6185755466323453,1390,0.014339542132243532
y_level1_chargers,education+housing_structure+tenure,pct_asian,-0.0036196002709898752,0.009960811534391673,0.7163179973251841,1390,0.014339542132243532
y_level1_chargers,education+housing_structure+utility_fe,log_median_household_income,-0.022540824360874602,0.014158833688947934,0.11138532142787418,1291,0.02030093007337841
y_level1_chargers,education+housing_structure+utility_fe,pct_black,-0.009899496288837666,0.02058251017083473,0.6305403630285334,1291,0.02030093007337841
y_level1_chargers,education+housing_structure+utility_fe,pct_hispanic,-0.005865028954211679,0.011683013840550939,0.6156581279913643,1291,0.02030093007337841
y_level1_chargers,education+housing_structure+utility_fe,pct_asian,-0.006152826728855447,0.009770116786563086,0.5288517551318765,1291,0.02030093007337841
y_level1_chargers,county_fe+education+housing_structure,log_median_household_income,-0.017281986753829415,0.015410888535601675,0.26211166312031464,1390,0.04689288419643678
y_level1_chargers,county_fe+education+housing_structure,pct_black,-0.022424021039219998,0.018706256448137743,0.23062732965304134,1390,0.04689288419643678
y_level1_chargers,county_fe+education+housing_structure,pct_hispanic,0.004518285351133243,0.012010198636301117,0.7067652058096844,1390,0.04689288419643678
y_level1_chargers,county_fe+education+housing_structure,pct_asian,-0.005586587066248434,0.0071575696777620304,0.435088083901756,1390,0.04689288419643678
y_level1_chargers,education+tenure+utility_fe,log_median_household_income,-0.027323080115152096,0.01838542446796142,0.13724546845096994,1291,0.01682952075796096
y_level1_chargers,education+tenure+utility_fe,pct_black,0.0030495169435749347,0.016424715473493307,0.8527064195985938,1291,0.01682952075796096
y_level1_chargers,education+tenure+utility_fe,pct_hispanic,-0.0010229966325354962,0.009545592641852195,0.9146544914163798,1291,0.01682952075796096
y_level1_chargers,education+tenure+utility_fe,pct_asian,-0.0015161119015073936,0.01048594111893319,0.8850383825509872,1291,0.01682952075796096
y_level1_chargers,county_fe+education+tenure,log_median_household_income,-0.023496387672093444,0.019895594242063542,0.23760889574109467,1390,0.04375681631610473
y_level1_chargers,county_fe+education+tenure,pct_black,-0.015744427740346716,0.016395972661406015,0.3369234238759523,1390,0.04375681631610473
y_level1_chargers,county_fe+education+tenure,pct_hispanic,0.007725595821487881,0.007697292952979367,0.3155343315371233,1390,0.04375681631610473
y_level1_chargers,county_fe+education+tenure,pct_asian,-0.005116597132132058,0.007991601335679503,0.5220121653846763,1390,0.04375681631610473
y_level1_chargers,housing_structure+housing_value+tenure,log_median_household_income,-0.0037061402052365926,0.012962596774190363,0.7749468085326551,1382,0.014127541207803906
y_level1_chargers,housing_structure+housing_value+tenure,pct_black,-0.02419241740242422,0.021091650043887362,0.2513758442766332,1382,0.014127541207803906
y_level1_chargers,housing_structure+housing_value+tenure,pct_hispanic,-0.018778236193530844,0.012716106778897507,0.13974845244104808,1382,0.014127541207803906
y_level1_chargers,housing_structure+housing_value+tenure,pct_asian,-0.005653054182711199,0.010675929707911555,0.5964489391420188,1382,0.014127541207803906
y_level1_chargers,housing_structure+housing_value+utility_fe,log_median_household_income,-0.007170424845623573,0.009356322312869146,0.4434548991572318,1283,0.019752170244283773
y_level1_chargers,housing_structure+housing_value+utility_fe,pct_black,-0.02143442547951818,0.022591951602368016,0.3427407654307061,1283,0.019752170244283773
y_level1_chargers,housing_structure+housing_value+utility_fe,pct_hispanic,-0.02178397391100217,0.01482317292627514,0.1416730640839213,1283,0.019752170244283773
y_level1_chargers,housing_structure+housing_value+utility_fe,pct_asian,-0.008377354600555404,0.010175941622256728,0.41036524507657357,1283,0.019752170244283773
y_level1_chargers,county_fe+housing_structure+housing_value,log_median_household_income,-0.006840924912155456,0.011208585268202143,0.5416438739878955,1382,0.04595977098285009
y_level1_chargers,county_fe+housing_structure+housing_value,pct_black,-0.03282148477403781,0.021503417344398958,0.1269256893638437,1382,0.04595977098285009
y_level1_chargers,county_fe+housing_structure+housing_value,pct_hispanic,-0.01439642907601664,0.01346141560219723,0.2848629941655796,1382,0.04595977098285009
y_level1_chargers,county_fe+housing_structure+housing_value,pct_asian,-0.007245773575809229,0.00768551215015603,0.34579168425405404,1382,0.04595977098285009
y_level1_chargers,housing_value+tenure+utility_fe,log_median_household_income,-0.006851412557097161,0.011784503314800328,0.5609764820406994,1283,0.014160920727630755
y_level1_chargers,housing_value+tenure+utility_fe,pct_black,-0.008280306746822447,0.01744076262503899,0.6349527216035893,1283,0.014160920727630755
y_level1_chargers,housing_value+tenure+utility_fe,pct_hispanic,-0.025703104046140884,0.016518394805150015,0.11970115775104262,1283,0.014160920727630755
y_level1_chargers,housing_value+tenure+utility_fe,pct_asian,-0.004145696094298131,0.011403780684464532,0.7162037868770044,1283,0.014160920727630755
y_level1_chargers,county_fe+housing_value+tenure,log_median_household_income,-0.008764671428864002,0.013659386082809638,0.5210944533343524,1382,0.04130258963176803
y_level1_chargers,county_fe+housing_value+tenure,pct_black,-0.02773540577255261,0.018600026012233796,0.1359224423252008,1382,0.04130258963176803
y_level1_chargers,county_fe+housing_value+tenure,pct_hispanic,-0.01945849302953706,0.011943288545812907,0.10326205216220473,1382,0.04130258963176803
y_level1_chargers,county_fe+housing_value+tenure,pct_asian,-0.006784947621232046,0.008521130467452856,0.4258869124131367,1382,0.04130258963176803
y_level1_chargers,housing_structure+tenure+utility_fe,log_median_household_income,-0.014957250335085583,0.015335688185971351,0.3294000351354981,1291,0.01950676847257049
y_level1_chargers,housing_structure+tenure+utility_fe,pct_black,-0.020276940596708766,0.020525845357702053,0.3232145598448861,1291,0.01950676847257049
y_level1_chargers,housing_structure+tenure+utility_fe,pct_hispanic,-0.01607525251479569,0.01106356497411432,0.14622644913126967,1291,0.01950676847257049
y_level1_chargers,housing_structure+tenure+utility_fe,pct_asian,-0.006415982499319442,0.010412247016075033,0.5377653242121854,1291,0.01950676847257049
y_level1_chargers,county_fe+housing_structure+tenure,log_median_household_income,-0.007486814627030467,0.018715670462304008,0.6891350121116597,1390,0.045270380841944236
y_level1_chargers,county_fe+housing_structure+tenure,pct_black,-0.032982460291608284,0.019996547741497585,0.09906413345894571,1390,0.045270380841944236
y_level1_chargers,county_fe+housing_structure+tenure,pct_hispanic,-0.011930857783893078,0.00655717971887122,0.06883357225690603,1390,0.045270380841944236
y_level1_chargers,county_fe+housing_structure+tenure,pct_asian,-0.006342957360052569,0.007707691191672885,0.4105428544261652,1390,0.045270380841944236
y_level1_chargers,education+housing_structure+housing_value+tenure,log_median_household_income,-0.013372358025358223,0.015480515724214038,0.38768752699649134,1382,0.016224323123522177
y_level1_chargers,education+housing_structure+housing_value+tenure,pct_black,-0.016027431494659863,0.019800804197175736,0.41826591924101986,1382,0.016224323123522177
y_level1_chargers,education+housing_structure+housing_value+tenure,pct_hispanic,-0.00431418102612725,0.010495724622122737,0.6810419205714213,1382,0.016224323123522177
y_level1_chargers,education+housing_structure+housing_value+tenure,pct_asian,-0.004970587393523353,0.010707276131474638,0.6424864089911744,1382,0.016224323123522177
y_level1_chargers,education+housing_structure+housing_value+utility_fe,log_median_household_income,-0.017796975751335025,0.012444585797269776,0.15268892893035813,1283,0.022385546667169964
y_level1_chargers,education+housing_structure+housing_value+utility_fe,pct_black,-0.011356085620897785,0.021525519680913294,0.5978021025456719,1283,0.022385546667169964
y_level1_chargers,education+housing_structure+housing_value+utility_fe,pct_hispanic,-0.005240986967015903,0.011386621683911623,0.6453182337435377,1283,0.022385546667169964
y_level1_chargers,education+housing_structure+housing_value+utility_fe,pct_asian,-0.007434408106934727,0.010153208031679885,0.46403272891355296,1283,0.022385546667169964
y_level1_chargers,county_fe+education+housing_structure+housing_value,log_median_household_income,-0.016827280529519165,0.013501965159833308,0.2126602209140429,1382,0.04821326738168841
y_level1_chargers,county_fe+education+housing_structure+housing_value,pct_black,-0.02319790655832451,0.019384390647771678,0.23141131234255252,1382,0.04821326738168841
y_level1_chargers,county_fe+education+housing_structure+housing_value,pct_hispanic,0.0036752400851378115,0.011236734314876111,0.7436121554854263,1382,0.04821326738168841
y_level1_chargers,county_fe+education+housing_structure+housing_value,pct_asian,-0.007124325855767772,0.007645355323503219,0.351413949294507,1382,0.04821326738168841
y_level1_chargers,education+housing_value+tenure+utility_fe,log_median_household_income,-0.021832012712313907,0.016297147662500757,0.18036836415077973,1283,0.01866634586897331
y_level1_chargers,education+housing_value+tenure+utility_fe,pct_black,0.0025747739689443317,0.01649519345466966,0.8759602063398504,1283,0.01866634586897331
y_level1_chargers,education+housing_value+tenure+utility_fe,pct_hispanic,-0.0021368043275851395,0.011171753181534284,0.8483152490497664,1283,0.01866634586897331
y_level1_chargers,education+housing_value+tenure+utility_fe,pct_asian,-0.00323145241878441,0.01142906340069331,0.7773762160911166,1283,0.01866634586897331
y_level1_chargers,county_fe+education+housing_value+tenure,log_median_household_income,-0.02226238044674124,0.01763082931861209,0.20669839523193312,1382,0.04526755384297021
y_level1_chargers,county_fe+education+housing_value+tenure,pct_black,-0.0161762516769883,0.016691549605298533,0.332481221642274,1382,0.04526755384297021
y_level1_chargers,county_fe+education+housing_value+tenure,pct_hispanic,0.00581103340953337,0.007340092759062922,0.42854500054482614,1382,0.04526755384297021
y_level1_chargers,county_fe+education+housing_value+tenure,pct_asian,-0.006448772787575852,0.008460754935579433,0.4459416775765719,1382,0.04526755384297021
y_level1_chargers,education+housing_structure+tenure+utility_fe,log_median_household_income,-0.02727237997679031,0.018426077111522877,0.1388473834753237,1291,0.02140026607189449
y_level1_chargers,education+housing_structure+tenure+utility_fe,pct_black,-0.009946490554490523,0.02050540060487809,0.6276289096881704,1291,0.02140026607189449
y_level1_chargers,education+housing_structure+tenure+utility_fe,pct_hispanic,-0.0010010606344012614,0.00943311954873144,0.9154856301070378,1291,0.02140026607189449
y_level1_chargers,education+housing_structure+tenure+utility_fe,pct_asian,-0.0051948794511561,0.010399444258690901,0.6174030060362292,1291,0.02140026607189449
y_level1_chargers,county_fe+education+housing_structure+tenure,log_median_household_income,-0.020702518866712948,0.019956157400193596,0.2995494507970087,1390,0.04759434243401439
y_level1_chargers,county_fe+education+housing_structure+tenure,pct_black,-0.021158825503479584,0.017994994970614384,0.23966791159808454,1390,0.04759434243401439
y_level1_chargers,county_fe+education+housing_structure+tenure,pct_hispanic,0.007792338354197014,0.008407139558231157,0.3539932375405601,1390,0.04759434243401439
y_level1_chargers,county_fe+education+housing_structure+tenure,pct_asian,-0.004986422019201587,0.007390373668837184,0.49985461283022026,1390,0.04759434243401439
y_level1_chargers,housing_structure+housing_value+tenure+utility_fe,log_median_household_income,-0.010133558276898606,0.012547132547365378,0.4192982133661389,1283,0.0202211464323655
y_level1_chargers,housing_structure+housing_value+tenure+utility_fe,pct_black,-0.022146969811348283,0.02370809747193487,0.3502254233725086,1283,0.0202211464323655
y_level1_chargers,housing_structure+housing_value+tenure+utility_fe,pct_hispanic,-0.018694181059890454,0.012747790049410925,0.1425217963695632,1283,0.0202211464323655
y_level1_chargers,housing_structure+housing_value+tenure+utility_fe,pct_asian,-0.007519958981754138,0.011119430318707024,0.49885657186744303,1283,0.0202211464323655
y_level1_chargers,county_fe+housing_structure+housing_value+tenure,log_median_household_income,-0.00967042936619194,0.014997136726729672,0.5190448913504706,1382,0.04645321868447594
y_level1_chargers,county_fe+housing_structure+housing_value+tenure,pct_black,-0.031951482194949685,0.020582390737221932,0.12057376056424791,1382,0.04645321868447594
y_level1_chargers,county_fe+housing_structure+housing_value+tenure,pct_hispanic,-0.011359813449116296,0.00802115125237701,0.15670750324603108,1382,0.04645321868447594
y_level1_chargers,county_fe+housing_structure+housing_value+tenure,pct_asian,-0.006261860657616012,0.007815840129600257,0.42302997605179216,1382,0.04645321868447594
y_level1_chargers,education+housing_structure+housing_value+tenure+utility_fe,log_median_household_income,-0.021790583147641675,0.01629312846995046,0.18108903826038936,1283,0.023056744739987867
y_level1_chargers,education+housing_structure+housing_value+tenure+utility_fe,pct_black,-0.011796898394769885,0.022020190710360116,0.5921444879756266,1283,0.023056744739987867
y_level1_chargers,education+housing_structure+housing_value+tenure+utility_fe,pct_hispanic,-0.000852053012613407,0.010551348405184105,0.9356383883979134,1283,0.023056744739987867
y_level1_chargers,education+housing_structure+housing_value+tenure+utility_fe,pct_asian,-0.00636650908160077,0.011161214674477045,0.5683971808767638,1283,0.023056744739987867
