Unnamed: 0,zip_code,median_household_income,poverty_rate,pct_bachelors_plus,pct_black,pct_hispanic,pct_asian,median_housing_value,total_population,pct_single_family_units,pct_multifamily_units,pct_mobile_home_units
30706,90404,85081.0,0.1354657484595868,0.5857720026206595,0.0990341331235522,0.2711419955421529,0.1055460862724531,1159500.0,22881,,,
30707,90405,114489.0,0.0914851336657793,0.69833364364178,0.0406206870826961,0.1482711029878026,0.0768025663023611,1940700.0,26809,,,
30708,90501,92815.0,0.1161497170338344,0.3869731800766283,0.0522519906096468,0.4311333768968271,0.2737965584839904,887300.0,41319,,,
30709,90502,98867.0,0.0704201002708465,0.365081608139617,0.0786132273379706,0.3620956166501048,0.3714806227227559,655200.0,18114,,,
30710,90503,119685.0,0.064735195271758,0.5538055325289368,0.0386619139018371,0.1512201809706608,0.4089205739877525,1058100.0,43764,,,
30711,90504,105474.0,0.0866997759069711,0.4534971803720226,0.0405149905465022,0.2600462171003271,0.3937756970078929,897100.0,33321,,,
30712,90505,110690.0,0.061503610363868,0.587489133011934,0.0277489116697093,0.1432944811122033,0.4093526190141834,1144000.0,35605,,,
30714,90601,102267.0,0.0895894909688013,0.311254662906014,0.0103373588868469,0.7078957731688107,0.0538855342609608,729000.0,30472,,,
30715,90602,67259.0,0.1300949861728988,0.2156753407682775,0.0182395538860705,0.7324090926693257,0.027378693412849,729300.0,25823,,,
30716,90603,121222.0,0.0369393139841688,0.3274792668478639,0.0044693286184372,0.5811600609007416,0.0559893914837188,781000.0,20361,,,
30717,90604,101104.0,0.0591154315960912,0.2336630638200359,0.0102341408908527,0.6818528112143837,0.0828381329676469,684400.0,39378,,,
30718,90605,100825.0,0.0915997228139516,0.2291674611952252,0.0113960840301856,0.7561696920252906,0.0502243524372832,662000.0,39224,,,
30719,90606,94904.0,0.1060692541856925,0.1757185681537647,0.0112292588061855,0.847087607038675,0.0488692324582039,623500.0,31881,,,
30720,90620,122582.0,0.0681759821963536,0.3258392550845381,0.0175987402110997,0.3887257405515832,0.2901344909771876,782000.0,46992,,,
30721,90621,94679.0,0.1071730195371882,0.3149606299212598,0.0205400867496851,0.4724499790121729,0.3544144396250175,734400.0,35735,,,
30722,90623,112366.0,0.0515463917525773,0.4881758241758241,0.0340295399830828,0.1722298132604593,0.5038063634589108,920200.0,15369,,,
30723,90630,124360.0,0.0664405547816607,0.4889573251209855,0.031433471199435,0.2184404317562796,0.3741349742762029,866400.0,49565,,,
30724,90631,102208.0,0.0910252081100524,0.3196992419417795,0.0206660351235152,0.5629818552794579,0.1224513590322815,757900.0,68615,,,
30725,90638,110606.0,0.0645604395604395,0.3957899252359357,0.0201688760554753,0.4596403727523297,0.2270639191494947,765100.0,45714,,,
30726,90639,,,0.6375,0.0449241540256709,0.2123687281213535,0.23512252042007,,1714,,,
30727,90640,74833.0,0.1276920551543007,0.2199995438060263,0.0043820498255294,0.7880873164002272,0.1323541345451594,660600.0,61615,,,
30728,90650,98709.0,0.097533801078021,0.2130797990419441,0.0396198714387747,0.6945182921990318,0.1323605269423061,616600.0,100808,,,
30729,90660,86956.0,0.0961096109610961,0.1575408031398076,0.0168362900971703,0.9052629848243204,0.0334095131615724,621400.0,60821,,,
30730,90670,87830.0,0.1079617658434167,0.2337621587700031,0.0172555464256368,0.7600109559024925,0.0816762530813475,624000.0,18255,,,
30731,90680,83150.0,0.1222348628491973,0.2258224649126765,0.0157751416319759,0.5025822404457103,0.2705874988262543,571300.0,31949,,,
