,zip_code,PV_system_size_DC,total_chargers,level1_chargers,level2_chargers,dc_fast_chargers,zev_count,plant_capacity_mw,storage_capacity_mw,wind_capacity_mw,wind_turbine_count,median_household_income,poverty_rate,pct_bachelors_plus,pct_black,pct_hispanic,pct_asian,median_housing_value,total_population,pct_single_family_units,pct_multifamily_units,pct_mobile_home_units,ghi_mean_kwh_m2_day_2023,lat_x,lon_x,lat_y,lon_y,t2m_mean_c_2023,t2m_max_mean_c_2023,t2m_min_mean_c_2023,t2m_summer_mean_c_2023,cdd65_2023,hdd65_2023,wind_ws10m_mean_2023,wind_ws50m_mean_2023,lat,lon,acronym,utility,utility_type,overlap_area_m2,overlap_share_of_zip,kwh_annual_total,log_kwh,energy_burden_pct,energy_affordability_index,energy_affordability_gap,county_geoid,county_name,area_km2,pop_density_km2,log_pop_density
1611,94519,8.09543720107052,6.0,0.0,2.0,4.0,220.0,0.0,0.9481499999999999,0.0,0.0,123366.0,0.0622583926754832,0.2842040227912404,0.023094688221709,0.3221709006928406,0.1365598955718445,727600.0,19918.0,,,,4.648356712328765,37.98880470455815,-122.0127645981557,37.98880470455815,-122.0127645981557,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.98880470455815,-122.0127645981557,PG&E,Pacific Gas & Electric Company,IOU,11747860.324240142,0.999999999999998,0.0,0.0,0.019,39.821358826,344615.967556729,06013,Contra Costa,11.747860328620225,1695.4576784910882,7.436297637547713
1612,94520,12.421210221319514,105.0,0.0,43.0,62.0,245.0,0.0,1.43091,0.0,0.0,79790.0,0.1290463572540771,0.2992280308787649,0.0447684064514374,0.5136671471700166,0.1018576440830092,572400.0,36767.0,,,,4.648356712328765,37.99348920098299,-122.03524580460136,37.99348920098299,-122.03524580460136,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.99348920098299,-122.03524580460136,PG&E,Pacific Gas & Electric Company,IOU,25651950.15840981,0.9999999999999994,1076562931.0,20.79703933288349,0.018,64.181428724,29581220.8260923,06013,Contra Costa,25.65195015314646,1433.3023329803318,7.2684338308625565
1613,94521,21.406555559120978,16.0,0.0,7.0,9.0,319.0,0.0,3.14792,0.0,0.0,127312.0,0.0560464034851562,0.4398944068635538,0.0476676881171263,0.1701687825283331,0.1557711950970378,823100.0,41118.0,,,,5.204816164383564,37.95290985911768,-121.96969589099716,37.95290985911768,-121.96969589099716,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.95290985911768,-121.96969589099716,PG&E,Pacific Gas & Electric Company,IOU,25078315.486735433,1.0000000000000009,0.0,0.0,0.019,26.819458082,385.049201982,06013,Contra Costa,25.07831550844674,1639.5838064223597,7.402807436998394
1614,94522,0.00204,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
1615,94523,23.237740111130183,55.0,0.0,50.0,5.0,353.0,0.0,2.7947800000000003,0.0,0.0,142622.0,0.0636323978478987,0.5591581116968568,0.0350398114346488,0.1519445801833913,0.1705424128316421,1038400.0,34789.0,,,,4.648356712328765,37.954086594731265,-122.07609569273475,37.954086594731265,-122.07609569273475,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.954086594731265,-122.07609569273475,PG&E,Pacific Gas & Electric Company,IOU,18665674.471635085,1.0,0.0,0.0,0.015,29.453649022,0.0,06013,Contra Costa,18.66567445384035,1863.7954972391783,7.530906673110727
1616,94524,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
1617,94525,0.9175306717967457,0.0,0.0,0.0,0.0,80.0,0.0,0.29164999999999996,0.0,0.0,101850.0,0.1306957708049113,0.3488372093023256,0.0974079126875852,0.181718963165075,0.0788540245566166,709000.0,3665.0,,,,5.0306635616438315,38.04807389498109,-122.22920771227489,38.04807389498109,-122.22920771227489,13.498712328767123,18.274,9.716684931506853,16.937540983606553,108.98399999999997,3285.330000000003,3.664383561643836,5.04358904109589,38.04807389498109,-122.22920771227489,PG&E,Pacific Gas & Electric Company,IOU,6349180.800807927,0.999611473284466,0.0,0.0,0.018,37.410963941,0.0,06013,Contra Costa,6.351648550540682,577.0155528658804,6.359600776382819
1618,94526,25.659364756540423,16.0,0.0,15.0,1.0,388.0,0.0,4.61254,0.0,0.0,216974.0,0.0372335587156241,0.6941052446630941,0.0050476046546773,0.0884690947559316,0.1613117727066646,1588000.0,33085.0,,,,5.204816164383564,37.81473471188775,-121.98452620342805,37.81473471188775,-121.98452620342805,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.81473471188775,-121.98452620342805,PG&E,Pacific Gas & Electric Company,IOU,34110991.10310604,0.9999999999999996,0.0,0.0,0.015,13.239096272,136975.888001009,06013,Contra Costa,34.11099114270766,969.9219779801972,6.878246112828305
1619,94527,0.07711199999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
1620,94528,1.1198356409243768,0.0,0.0,0.0,0.0,85.0,0.0,0.2912,0.0,0.0,,0.106,0.85,0.0,0.106,0.017,2000001.0,1000.0,,,,5.204816164383564,37.84147716629021,-121.95815433267914,37.84147716629021,-121.95815433267914,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.84147716629021,-121.95815433267914,PG&E,Pacific Gas & Electric Company,IOU,2988722.938575809,0.9999999999999992,0.0,0.0,0.015,5.295655123,0.0,06013,Contra Costa,2.9887229246626017,334.5910695662397,5.815893363888095
1621,94530,8.113475957785408,28.0,0.0,6.0,22.0,338.0,0.0,2.26627,0.0,0.0,127731.0,0.0755829536317341,0.6642945391648134,0.044035228182546,0.1478134888863471,0.2897937397537077,1097300.0,26229.0,,,,4.648356712328765,37.920743011370945,-122.3006351152544,37.920743011370945,-122.3006351152544,13.498712328767123,18.274,9.716684931506853,16.937540983606553,108.98399999999997,3285.330000000003,3.664383561643836,5.04358904109589,37.920743011370945,-122.3006351152544,PG&E,Pacific Gas & Electric Company,IOU,11215495.117285203,1.0000000000000004,0.0,0.0,0.015,26.697552035,0.0,06013,Contra Costa,11.215495105217162,2338.639512026441,7.757752141794549
1622,94531,39.421257051959174,0.0,0.0,0.0,0.0,288.0,0.0,4.49776,0.0,0.0,123428.0,0.0718631434793345,0.3159498380320087,0.2411835694810709,0.2580565860635587,0.2018951414651588,660200.0,44746.0,,,,5.204816164383564,37.95664827794673,-121.7777901200466,37.95664827794673,-121.7777901200466,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.95664827794673,-121.7777901200466,PG&E,Pacific Gas & Electric Company,IOU,36331691.926467955,1.0000000000000002,0.0,0.0,0.022,51.49681082,792347.322915337,06013,Contra Costa,36.331692640620815,1231.5968992309356,7.116878522892118
1623,94533,44.42510882755539,79.0,0.0,44.0,35.0,311.0,6.4,5.55866,0.0,0.0,85990.0,0.1294193299466272,0.1991873020718074,0.1628786431872875,0.394336427416377,0.1366489680023428,497300.0,78537.0,,,,5.0306635616438315,38.28131647025039,-122.00694825483292,38.28131647025039,-122.00694825483292,15.367287671232871,23.21569863013698,8.976273972602737,22.15147540983607,1022.43,2971.1219999999976,3.5180547945205483,5.127342465753429,38.28131647025039,-122.00694825483292,PG&E,Pacific Gas & Electric Company,IOU,58693095.63529131,1.0000000000000004,0.0,0.0,0.025,59.389579923,4395200.78001516,06095,Solano,58.693095907924764,1338.0960534643718,7.1997500783419035
1624,94534,29.26508948067074,113.0,0.0,57.0,56.0,340.0,1.0,5.80025,3.35,2.0,139349.0,0.0602368536478385,0.4010387422796181,0.118111959535042,0.1734594620884198,0.2420115753124848,700900.0,41122.0,,,,5.0306635616438315,38.24106074681335,-122.12135225631827,38.24106074681335,-122.12135225631827,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,38.24106074681335,-122.12135225631827,PG&E,Pacific Gas & Electric Company,IOU,204092365.19088128,1.000000000000001,0.0,0.0,0.018,32.886621053,3333.609446513,06095,Solano,204.09236311434367,201.48720595175436,5.310676704065459
1625,94535,0.930894,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,83525.0,0.0398442180946674,0.3325513196480938,0.0947450168263008,0.1700750711881957,0.0898265596686513,,3863.0,,,,5.157674246575343,38.27051449068312,-121.93851633076504,38.27051449068312,-121.93851633076504,15.367287671232871,23.21569863013698,8.976273972602737,22.15147540983607,1022.43,2971.1219999999976,3.5180547945205483,5.127342465753429,38.27051449068312,-121.93851633076504,PG&E,Pacific Gas & Electric Company,IOU,25056977.21308693,1.0000000000000009,0.0,0.0,0.024,71.221451657,14.473247733,06095,Solano,25.056977078466016,154.16863685922692,5.044512505235171
1626,94536,18.71503632779055,19.0,0.0,1.0,18.0,404.0,0.0,3.5489900000000003,0.0,0.0,156672.0,0.0662104022604966,0.5761123665549754,0.0385393242536099,0.1619217333503047,0.5063996492567922,1210200.0,70707.0,,,,5.204816164383564,37.57070540596621,-121.98556207800772,37.57070540596621,-121.98556207800772,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.57070540596621,-121.98556207800772,PG&E,Pacific Gas & Electric Company,IOU,36470998.5526152,0.9999999999999986,0.0,0.0,0.012,20.384924347,0.0,06001,Alameda,36.470998629633186,1938.7185066698337,7.570298141874676
1627,94537,0.0620817253152783,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
1628,94538,31.82152559043987,299.0,0.0,212.0,87.0,385.0,1.3,1.7078900000000001,0.0,0.0,144451.0,0.0504678745976874,0.5341855235702855,0.0329965733191539,0.1953355784000945,0.5615030131159163,1104800.0,67704.0,,,,5.204816164383564,37.506560642478505,-121.96365062044669,37.506560642478505,-121.96365062044669,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.506560642478505,-121.96365062044669,PG&E,Pacific Gas & Electric Company,IOU,42458543.780053094,0.9851798464887926,2553320014.0,21.660660315959756,0.011,22.060110829,9131926.10250969,06001,Alameda,43.09725182559325,1570.9586373160357,7.360077660503055
1629,94539,29.8307182131346,113.0,0.0,102.0,11.0,425.0,0.0,5.022130000000001,0.0,0.0,235399.0,0.0367333677350304,0.7864892309336754,0.0173544450569294,0.044574122298466,0.784409511680511,1878400.0,52609.0,,,,5.204816164383564,37.51629248978683,-121.91189221962802,37.51629248978683,-121.91189221962802,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.51629248978683,-121.91189221962802,PG&E,Pacific Gas & Electric Company,IOU,64943547.94949064,1.0000000000000029,0.0,0.0,0.011,15.400417003,152329840.210615,06001,Alameda,64.94354789248446,810.0727740821214,6.698357783852985
1630,94540,0.162387,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
1631,94541,12.372423399643191,75.0,0.0,42.0,33.0,325.0,0.0,1.6046799999999999,0.0,0.0,106556.0,0.0992064087370047,0.302366435878888,0.1102898871431732,0.4476654127019252,0.1919303680755329,781900.0,67785.0,,,,4.648356712328765,37.67375585567572,-122.08712833952016,37.67375585567572,-122.08712833952016,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.67375585567572,-122.08712833952016,PG&E,Pacific Gas & Electric Company,IOU,19373433.17973551,1.0000000000000022,0.0,0.0,0.018,53.538299271,2110325.01017346,06001,Alameda,19.373433159300692,3498.863595452009,8.16047927399005
1632,94542,8.415412476300954,59.0,0.0,58.0,1.0,263.0,0.0,2.4398,0.0,0.0,131989.0,0.0873532271333483,0.4810162991371045,0.1161653880100482,0.2723199130966121,0.2240477968633308,1085900.0,14729.0,,,,4.648356712328765,37.6553208036451,-122.02582765569504,37.6553208036451,-122.02582765569504,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.6553208036451,-122.02582765569504,PG&E,Pacific Gas & Electric Company,IOU,22406435.514022984,0.9999999999999984,0.0,0.0,0.015,35.910003514,0.0,06001,Alameda,22.406435445628134,657.3557867221523,6.489745494498898
1633,94543,0.046583752,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
1634,94544,22.416965589378545,90.0,0.0,60.0,30.0,336.0,0.0,2.35864,0.0,0.0,108358.0,0.0917108509633051,0.2734947055477051,0.0717366658413583,0.4507747038663521,0.2806656328594326,801900.0,76739.0,,,,4.648356712328765,37.63350800049376,-122.05677365328349,37.63350800049376,-122.05677365328349,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.63350800049376,-122.05677365328349,PG&E,Pacific Gas & Electric Company,IOU,28365181.46359446,1.0000000000000009,0.0,0.0,0.017,56.973037608,2060528.37182363,06001,Alameda,28.365181487459537,2705.3942889075784,7.9033725072468535
1635,94545,17.816282318282056,63.0,0.0,62.0,1.0,271.0,0.0,4.2006,0.0,0.0,115258.0,0.0911788753293159,0.3444197780020182,0.0801844151148074,0.3479479298499367,0.4174049297896703,838800.0,33186.0,,,,4.648356712328765,37.62977946950083,-122.12439416613348,37.62977946950083,-122.12439416613348,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.62977946950083,-122.12439416613348,PG&E,Pacific Gas & Electric Company,IOU,37071061.26210542,0.8866448799354122,1269311730.0,20.96174064641764,0.018,58.315562226,92979413.5381439,06001,Alameda,41.81049457974458,793.7241674265489,6.67799509523817
1636,94546,14.906510265619644,17.0,0.0,10.0,7.0,348.0,0.0,3.3308400000000002,0.0,0.0,125780.0,0.0739445141134798,0.4143343699096697,0.081203105915198,0.2024952015355086,0.3072325946606177,976300.0,45848.0,,,,4.648356712328765,37.73437873422322,-122.09051523277073,37.73437873422322,-122.09051523277073,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.73437873422322,-122.09051523277073,PG&E,Pacific Gas & Electric Company,IOU,45299451.51001904,0.9999999999999972,0.0,0.0,0.017,38.133866215,0.0,06001,Alameda,45.299451407252654,1012.1093871052823,6.9207794817409996
1637,94547,12.026591637473496,4.0,0.0,0.0,4.0,289.0,0.0,1.62252,0.0,0.0,130583.0,0.054298469874461,0.4627170582226762,0.1835397218517813,0.1481425033339683,0.4356639359878072,741200.0,26245.0,,,,5.0306635616438315,38.00615670651953,-122.2609512144593,38.00615670651953,-122.2609512144593,13.498712328767123,18.274,9.716684931506853,16.937540983606553,108.98399999999997,3285.330000000003,3.664383561643836,5.04358904109589,38.00615670651953,-122.2609512144593,PG&E,Pacific Gas & Electric Company,IOU,14671103.603258122,0.9985013224728976,0.0,0.0,0.016,33.267412462,0.0,06013,Contra Costa,14.693123902691573,1786.2096701704315,7.48841083909396
1638,94548,0.7477393927841114,0.0,0.0,0.0,0.0,13.0,0.0,0.020329999999999997,0.0,0.0,183100.0,0.0313971742543171,0.3391304347826087,0.0,0.6970172684458399,0.0,918100.0,637.0,,,,5.204816164383564,37.97480808546958,-121.65263135170277,37.97480808546958,-121.65263135170277,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.97480808546958,-121.65263135170277,PG&E,Pacific Gas & Electric Company,IOU,6205308.664895486,1.0000000000000009,0.0,0.0,0.02,42.5635058,3.430969231,06013,Contra Costa,6.205308615037622,102.6540401965387,4.64105881734584
1639,94549,21.291578527671632,17.0,0.0,16.0,1.0,411.0,0.0,0.38973,0.0,0.0,231195.0,0.0407952767107696,0.771572043451527,0.0091691153042801,0.0778843771019931,0.1040110454207526,1968500.0,28247.0,,,,4.648356712328765,37.901297422209126,-122.11929312362936,37.901297422209126,-122.11929312362936,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.901297422209126,-122.11929312362936,PG&E,Pacific Gas & Electric Company,IOU,51831171.67836875,1.000000000000002,0.0,0.0,0.012,7.267856597,875.780465814,06013,Contra Costa,51.831171722312966,544.9809267545434,6.302584042450758
1640,94550,43.70782688920791,35.0,0.0,16.0,19.0,402.0,0.0,4.84042,94.925,253.0,177218.0,0.0416598728191749,0.5575905807405722,0.0120338641402942,0.1782301955250957,0.1503930659141302,1146700.0,49610.0,,,,5.204816164383564,37.51723694553478,-121.59381255366876,37.51723694553478,-121.59381255366876,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.51723694553478,-121.59381255366876,PG&E,Pacific Gas & Electric Company,IOU,709469349.4528428,1.0000000000000049,0.0,0.0,0.013,17.331211212,372023.476843591,06001,Alameda,709.4693499784202,69.9255013645184,4.261630049609209
1641,94551,33.62655309350709,137.0,0.0,68.0,69.0,356.0,0.0,5.08972,58.6,22.0,130705.0,0.0463178595456192,0.4400764597684567,0.017140349518573,0.2931929063734221,0.1636851751464932,931000.0,38739.0,,,,5.204816164383564,37.7590014554646,-121.7602415984208,37.7590014554646,-121.7602415984208,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.7590014554646,-121.7602415984208,PG&E,Pacific Gas & Electric Company,IOU,215165919.4035786,1.0000000000000009,0.0,0.0,0.016,27.315319682,740255.662656235,06001,Alameda,215.16591929269953,180.04245341150732,5.198731552998302
1642,94552,8.072011835210358,0.0,0.0,0.0,0.0,286.0,0.0,2.4483,0.0,0.0,205170.0,0.0644822516278092,0.5943100995732574,0.0194303224458527,0.1141444390277874,0.4416045685632704,1286300.0,14359.0,,,,4.648356712328765,37.70457397187712,-122.0135671444855,37.70457397187712,-122.0135671444855,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.70457397187712,-122.0135671444855,PG&E,Pacific Gas & Electric Company,IOU,134215901.78754447,0.9999999999999938,0.0,0.0,0.013,15.161378024,0.0,06001,Alameda,134.21590182229434,106.98434242919832,4.681986239106542
1643,94553,28.798428742523708,67.0,0.0,49.0,18.0,339.0,7.0,4.25919,0.0,0.0,121023.0,0.0757604225381516,0.4190360903102302,0.0300411522633744,0.1863786008230452,0.1040123456790123,781400.0,48600.0,,,,4.648356712328765,37.97995403183707,-122.15370435841427,37.97995403183707,-122.15370435841427,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.97995403183707,-122.15370435841427,PG&E,Pacific Gas & Electric Company,IOU,166704702.51670682,0.991719419562656,112141059.0,18.535268101085254,0.017,36.033024791,17543396.3154732,06013,Contra Costa,168.09663956080115,289.11940254713545,5.670292571162936
1644,94555,7.589703086429595,9.0,0.0,9.0,0.0,318.0,0.0,1.27797,0.0,0.0,213488.0,0.0419081706242153,0.6760010667885854,0.0148266666666666,0.06736,0.7323466666666667,1295000.0,37500.0,,,,4.648356712328765,37.55105441137872,-122.08026633532876,37.55105441137872,-122.08026633532876,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.55105441137872,-122.08026633532876,PG&E,Pacific Gas & Electric Company,IOU,35662351.94550255,0.9935622763537852,0.0,0.0,0.011,19.352904065,280240384.361453,06001,Alameda,35.8934237213255,1044.7596275893843,6.952498816676663
1645,94556,8.699290129605359,6.0,0.0,6.0,0.0,327.0,0.0,4.0805,0.0,0.0,199300.0,0.082690547784024,0.808142300009512,0.0050244944102499,0.0813968094460494,0.2205124984298455,1594100.0,15922.0,,,,4.648356712328765,37.83107616663225,-122.1042916325287,37.83107616663225,-122.1042916325287,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.83107616663225,-122.1042916325287,PG&E,Pacific Gas & Electric Company,IOU,50179197.96331917,1.000000000000003,0.0,0.0,0.013,6.316963547,0.0,06013,Contra Costa,50.179198172085876,317.3027983706848,5.763003125863239
1646,94557,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
1647,94558,49.81159267005613,216.0,0.0,162.0,54.0,387.0,0.0,1.51127,0.0,0.0,109444.0,0.084532684611159,0.382606678056909,0.0096976081298797,0.3736212665757839,0.0276676168050563,855600.0,64552.0,,,,5.0306635616438315,38.50882659796955,-122.26476281222575,38.50882659796955,-122.26476281222575,14.242684931506844,21.35523287671231,8.366767123287676,21.028114754098343,783.5400000000004,3471.0960000000023,3.062575342465754,4.577643835616437,38.50882659796955,-122.26476281222575,PG&E,Pacific Gas & Electric Company,IOU,1120085913.6260543,1.0000000000000069,0.0,0.0,0.02,30.274697363,1673515.38512169,06055,Napa,1120.0859092674627,57.63129369444266,4.07126857613338
1648,94559,11.41978629566817,102.0,0.0,102.0,0.0,324.0,0.0,2.46358,0.0,0.0,100559.0,0.0885745375408052,0.3722590773282017,0.0081572516889463,0.4137199942503953,0.0332039672272531,877100.0,27828.0,,,,5.0306635616438315,38.25224546827305,-122.29401087814352,38.25224546827305,-122.29401087814352,14.242684931506844,21.35523287671231,8.366767123287676,21.028114754098343,783.5400000000004,3471.0960000000023,3.062575342465754,4.577643835616437,38.25224546827305,-122.29401087814352,PG&E,Pacific Gas & Electric Company,IOU,109491940.069627,1.000000000000001,0.0,0.0,0.02,37.799060555,6250875.10362133,06055,Napa,109.49193913070539,254.1556960351253,5.541873931521528
1649,94560,23.4421038030011,153.0,0.0,74.0,79.0,359.0,0.0,3.60086,0.0,0.0,164909.0,0.041881360984542,0.4711912943871706,0.0348923533778767,0.2863294092692756,0.4269805917912822,1094200.0,47145.0,,,,4.648356712328765,37.50769905885655,-122.025216719847,37.50769905885655,-122.025216719847,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.50769905885655,-122.025216719847,PG&E,Pacific Gas & Electric Company,IOU,51941841.849940695,0.996671022987492,0.0,0.0,0.012,26.254464888,179789.173066735,06001,Alameda,52.11533271328382,904.6282071990511,6.8086288544892986
1650,94561,36.84800607631569,23.0,0.0,19.0,4.0,274.0,1.5,3.79289,0.0,0.0,130859.0,0.0704405850899288,0.2306928398821543,0.0871634424712466,0.3371303926320892,0.0918565196316044,632100.0,45386.0,,,,5.204816164383564,37.99312224663128,-121.69171262310007,37.99312224663128,-121.69171262310007,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,37.99312224663128,-121.69171262310007,PG&E,Pacific Gas & Electric Company,IOU,46050977.98065363,0.9999999999999988,0.0,0.0,0.021,46.465965998,39362.42414444,06013,Contra Costa,46.050978049632455,985.559958163847,6.894224102291694
1651,94562,2.611080979154969,0.0,0.0,0.0,0.0,20.0,0.0,0.10635,0.0,0.0,,,,,,,,,,,,5.0306635616438315,38.43065244342014,-122.4088538543723,38.43065244342014,-122.4088538543723,14.242684931506844,21.35523287671231,8.366767123287676,21.028114754098343,783.5400000000004,3471.0960000000023,3.062575342465754,4.577643835616437,38.43065244342014,-122.4088538543723,PG&E,Pacific Gas & Electric Company,IOU,720690.282387083,0.9999999999999996,0.0,0.0,,,,06055,Napa,0.7206902822131529,,
1652,94563,16.37200079917373,0.0,0.0,0.0,0.0,385.0,0.0,0.030440000000000002,0.0,0.0,250001.0,0.0205493597686906,0.8531213535589265,0.0039672316966355,0.0628059147818022,0.1555979184914215,1810100.0,19409.0,,,,4.648356712328765,37.881949733660704,-122.19415303177226,37.881949733660704,-122.19415303177226,13.498712328767123,18.274,9.716684931506853,16.937540983606553,108.98399999999997,3285.330000000003,3.664383561643836,5.04358904109589,37.881949733660704,-122.19415303177226,PG&E,Pacific Gas & Electric Company,IOU,53230488.813473955,0.9999999999999992,0.0,0.0,0.012,4.3358473,10826.158321108,06013,Contra Costa,53.23048885234023,364.62186274185797,5.901599637414218
1653,94564,6.0072584801242215,8.0,0.0,2.0,6.0,249.0,0.0,1.01404,0.0,0.0,120833.0,0.0646122731385385,0.3867422409621898,0.1155826917971861,0.2741704273958056,0.2432174143881072,697100.0,18835.0,,,,4.648356712328765,37.988991375337285,-122.27017500765642,37.988991375337285,-122.27017500765642,13.498712328767123,18.274,9.716684931506853,16.937540983606553,108.98399999999997,3285.330000000003,3.664383561643836,5.04358904109589,37.988991375337285,-122.27017500765642,PG&E,Pacific Gas & Electric Company,IOU,17691766.564370103,0.9995651565189492,0.0,0.0,0.019,40.801376487,0.0,06013,Contra Costa,17.69946329988717,1064.1565611834155,6.970877073145255
1654,94565,40.66098857303432,36.0,0.0,28.0,8.0,337.0,0.0,4.45671,0.0,0.0,95035.0,0.1157340501864559,0.216187417228624,0.1254840743298009,0.4847347722974393,0.16805259523881,563300.0,99933.0,,,,5.157674246575343,38.009242647729195,-121.92884100240224,38.009242647729195,-121.92884100240224,14.18101369863014,21.522356164383552,8.532684931506857,19.42573770491804,482.172,3210.2459999999996,3.968356164383561,5.574794520547944,38.009242647729195,-121.92884100240224,PG&E,Pacific Gas & Electric Company,IOU,122163880.35032403,0.9995030451342524,0.0,0.0,0.023,69.268674938,14594333.1453052,06013,Contra Costa,122.22462060292263,817.6175921597453,6.707617054371906
1655,94566,32.16701628846522,67.0,0.0,60.0,7.0,416.0,0.0,5.84193,0.0,0.0,187721.0,0.0496531908684819,0.6709194896612406,0.0084185610289848,0.1291590371131258,0.3751730606047072,1592200.0,44782.0,,,,5.204816164383564,37.650286555074494,-121.85882900545948,37.650286555074494,-121.85882900545948,13.62687671232876,20.84131506849314,8.230657534246571,18.59950819672131,388.7819999999996,3480.923999999997,3.440821917808221,4.81378082191781,37.650286555074494,-121.85882900545948,PG&E,Pacific Gas & Electric Company,IOU,53948018.68109872,1.0000000000000009,0.0,0.0,0.013,15.820810975,2665740.66755372,06001,Alameda,53.948019682087846,830.0953448133481,6.722744523308001
1656,94567,0.5608476568336662,0.0,0.0,0.0,0.0,16.0,0.0,0.3528,0.0,0.0,71250.0,0.2243684992570579,0.3220675944333996,0.0014858841010401,0.4725111441307578,0.0104011887072808,386300.0,673.0,,,,5.0306635616438315,38.66366298492456,-122.43516959016652,38.66366298492456,-122.43516959016652,14.242684931506844,21.35523287671231,8.366767123287676,21.028114754098343,783.5400000000004,3471.0960000000023,3.062575342465754,4.577643835616437,38.66366298492456,-122.43516959016652,PG&E,Pacific Gas & Electric Company,IOU,194171415.4958057,1.000000000000001,0.0,0.0,0.024,41.278354122,10265.835142776,06055,Napa,194.17141588695273,3.4660096437254335,1.4964953127809355
